F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_042.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_042.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_042.jpg,0,1,0,22.59515
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_113.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_113.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_113.jpg,-0.1,1,0,23.16239
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_185.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_185.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_185.jpg,-0.3,1,0,23.90725
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_259.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_259.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_259.jpg,-0.5000001,1,0,24.56968
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_329.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_329.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_329.jpg,0,1,0,25.12518
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_398.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_398.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_398.jpg,0,1,0,25.8817
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_466.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_466.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_466.jpg,0,1,0,26.45023
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_536.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_536.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_536.jpg,-0.1,1,0,27.203
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_607.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_607.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_607.jpg,-0.25,1,0,27.74014
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_674.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_674.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_674.jpg,-0.45,1,0,28.38081
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_746.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_746.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_746.jpg,0,1,0,28.83708
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_817.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_817.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_817.jpg,0,1,0,29.55195
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_883.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_883.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_883.jpg,0,1,0,30.09555
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_45_952.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_45_952.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_45_952.jpg,0,1,0,30.18992
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_026.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_026.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_026.jpg,0,1,0,30.19025
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_094.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_094.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_094.jpg,-0.1,1,0,30.18835
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_163.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_163.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_163.jpg,-0.25,1,0,30.17574
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_235.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_235.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_235.jpg,-0.45,1,0,30.15217
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_302.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_302.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_302.jpg,-0.1,1,0,30.19048
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_370.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_370.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_370.jpg,-0.25,1,0,30.18428
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_443.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_443.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_443.jpg,0,1,0,30.1892
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_515.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_515.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_515.jpg,0,1,0,30.1904
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_587.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_587.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_587.jpg,0,1,0,30.19029
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_659.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_659.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_659.jpg,0,1,0,30.19032
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_731.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_731.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_731.jpg,-0.05,1,0,30.1898
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_801.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_801.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_801.jpg,-0.25,1,0,30.17523
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_871.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_871.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_871.jpg,-0.4,1,0,30.15789
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_46_941.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_46_941.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_46_941.jpg,0,1,0,30.18584
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_47_011.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_47_011.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_47_011.jpg,0,1,0,30.18841
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_47_079.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_47_079.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_47_079.jpg,0,1,0,30.18994
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_47_149.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_47_149.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_47_149.jpg,0,1,0,30.19022
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_47_216.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_47_216.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_47_216.jpg,0,1,0,30.19029
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_47_288.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_47_288.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_47_288.jpg,0,1,0,30.19048
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_47_357.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_47_357.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_47_357.jpg,-0.1,1,0,30.18794
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_47_427.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_47_427.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_47_427.jpg,-0.25,1,0,30.17513
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_47_500.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_47_500.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_47_500.jpg,0,1,0,30.18944
F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\center_2021_04_13_13_31_47_570.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\left_2021_04_13_13_31_47_570.jpg,F:\Udacity Self-Driving Car NanoDegree\P1. CV, DL and Sensor\L12.TRANSFER\term1-simulator-windows\data2\IMG\right_2021_04_13_13_31_47_570.jpg,0,1,0,30.1901
